CalcLocation,Name,Address,City,State,Zip,formated_phone,Status,Icon,Type
"35.11893000,-120.59506800",BESTCARE PHARMACY,1051 E GRAND AVE,ARROYO GRANDE,CA,93420,805-481-1961,open,small_green,Pharmacy
"36.84030700,-119.78877700",COSTCO PHARMACY #657,7100 N ABBY ST,Fresno,CA,937202920,559-437-3642,open,small_green,Pharmacy
"34.18652400,-118.36952000",EL CAMINO PHARMACY,10940 Victory Blvd,North Hollywood,CA,91606,818-763-4334,not participating,measle_white,Pharmacy
"35.25905100,-118.90806800",CLINICA SIERRA VISTA PHARMACY,8787 HALL RD,LAMONT,CA,932411953,661-845-3731,not participating,measle_white,Pharmacy
"34.10798100,-117.65282300",VONS PHARMACY #2681,81 W FOOTHILL BLVD,UPLAND,CA,917863846,909-981-1114,open,small_green,Pharmacy
"34.05738100,-118.27165400",RITE AID PHARMACY 05454,1744 W 6TH ST,LOS ANGELES,CA,900171004,213-413-2458,open,small_green,Pharmacy
"37.49181100,-121.92802600",CVS Pharmacy #09234,46445 MISSION BLVD,FREMONT,CA,94539,510-656-2467,open,small_green,Pharmacy
"33.68561500,-117.36762000",GENRX DRUG,16800 Lakeshore Dr STE 1,LAKE ELSINORE,CA,92530,951-674-6836,not participating,measle_white,Pharmacy
"34.03680600,-117.68881100",KAISER PERMANENTE PHARMACY NO 195,11911 CENTRAL AVE,CHINO,CA,91710,866-342-2824,not participating,measle_white,Pharmacy
"37.83807800,-120.23277700",GROVELAND PHARMACY,18638 MAIN ST,GROVELAND,CA,953219458,209-962-5211,open,small_green,Pharmacy
"40.58580500,-122.39644200",WALGREENS #5781,1775 EUREKA WAY,REDDING,CA,960010456,530-241-3294,open,small_green,Pharmacy
"33.99106500,-117.92153600",WEST COVINA PHARMACY,1661 HANOVER RD STE 104B,CITY OF INDUSTRY,CA,91748,626-839-9882,not participating,measle_white,Pharmacy
"34.09065700,-118.30440800",HYE PHARMACY INC,5236 SANTA MONICA BLVD,LOS ANGELES,CA,900291210,323-661-7152,not participating,measle_white,Pharmacy
"37.36597600,-121.84797600",MCKEE MEDICAL PHARMACY,2350 MCKEE RD STE A3,SAN JOSE,CA,951161617,408-923-8871,open,small_green,Pharmacy
"37.67660600,-121.78536200",RITE AID PHARMACY 05925,968 MURRIETA BOULEVARD,LIVERMORE,CA,945504063,925-373-0455,open,small_green,Pharmacy
"38.08008000,-120.55515500",RITE AID PHARMACY 05999,230 SOUTH MAIN STREET,ANGELS CAMP,CA,952211124,209-736-4623,open,small_green,Pharmacy
"38.81541800,-121.25573500",CVS Pharmacy #09546,3251 Stanford Ranch Rd,ROCKLIN,CA,95765,916-435-8711,open,small_green,Pharmacy
"34.02297300,-117.50840600",COUNTRY VILLAGE PHARMACY,10251 COUNTRY CLUB DR STE B,MIRA LOMA,CA,917521329,951-681-8889,not participating,measle_white,Pharmacy
"39.16806000,-123.20787600",RALEY'S PHARMACY #328,1315 NORTH STATE STREET,UKIAH,CA,954823419,707-468-5156,open,small_green,Pharmacy
"34.89478600,-117.02696500",THE PRESCRIPTION SHOPPE,400 S 2ND AVE STE 101,BARSTOW,CA,923112805,760-256-5614,open,small_green,Pharmacy
"32.95790700,-117.12523900",VONS PHARMACY #2081,13255 BLACK MOUNTAIN RD,SAN DIEGO,CA,921292658,858-484-7241,open,small_green,Pharmacy
"33.87272300,-118.11658500","Bellwood Medical Center Pharmacy, Medicine Shoppe 2064",10230 Artesia Blvd Ste 101,BELLFLOWER,CA,907066768,562-866-8281,open,small_green,Pharmacy
"33.57098000,-117.23278900",RALPHS PHARMACY,23801 WASHINGTON AVE,MURRIETA,CA,92562,951-600-8639,not participating,measle_white,Pharmacy
"35.35547600,-119.09472600",CVS Pharmacy #09878,8200 STOCKDALE HWY,BAKERSFIELD,CA,93311,661-832-0982,open,small_green,Pharmacy
"38.35076500,-121.97981300",COSTCO PHARMACY #694,1051 HUME WAY,VACAVILLE,CA,956875558,707-453-7342,open,small_green,Pharmacy
"32.63859900,-117.05024100",CVS Pharmacy #09240,380 East H St,CHULA VISTA,CA,91910,619-426-0866,open,small_green,Pharmacy
"39.75159000,-121.85319700",PARADISE DRUG & MEDICAL SUPPLY,195 Cohasset Rd,Chico,CA,95926,530-877-4981,not participating,measle_white,Pharmacy
"34.26877700,-118.76253700",Home Care Pharmacy,1687 ERRINGER RD STE 101,SIMI VALLEY,CA,93065,805-527-9600,open,small_green,Pharmacy
"37.78036500,-122.47485400",JOES PHARMACY,5199 GEARY BLVD,SAN FRANCISCO,CA,941182815,415-751-2326,unknown,small_yellow,Pharmacy
"40.16610900,-122.22931000",CVS Pharmacy #03937,455 S Main St,RED BLUFF,CA,96080,530-529-5530,open,small_green,Pharmacy
"38.23916700,-120.36455300",Meadowmont Pharmacy,2182 HWY 4 UNIT C230,ARNOLD,CA,952231198,209-795-1155,open,small_green,Pharmacy
"37.55293300,-122.31399400",SAFEWAY PHARMACY #0970,1655 EL CAMINO REAL,SAN MATEO,CA,944023023,650-341-3305,open,small_green,Pharmacy
"38.70425500,-120.82952700",WALMART PHARMACY 10-2418,4300 Missouri Flat Rd,PLACERVILLE,CA,956676811,530-621-3447,open,small_green,Pharmacy
"35.14611600,-119.46767600",RITE AID PHARMACY 05800,1076 WEST KERN STREET,TAFT,CA,932682743,661-763-3132,open,small_green,Pharmacy
"33.91892400,-118.41402900",RITE AID PHARMACY 05470,220 E GRAND AVENUE,EL SEGUNDO,CA,902453827,310-640-2715,open,small_green,Pharmacy
"36.33999500,-119.34891500",SAVE MART PHARMACY,5201 W GOSHEN AVE,VISALIA,CA,93291,559-738-9487,open,small_green,Pharmacy
"34.20822500,-118.50917700",RITE AID PHARMACY 05568,17266 SATICOY STREET,VAN NUYS,CA,914062103,818-345-1543,open,small_green,Pharmacy
"34.27997600,-118.45873700",HOLY CROSS PHARMACY,11550 INDIAN HILLS RD STE 130,MISSION HILLS,CA,913451200,818-898-1628,open,small_green,Pharmacy
"33.65101900,-117.64556200",CVS Pharmacy #09242,27750 SANTA MARGARITA PKWY,MISSION VIEJO,CA,92691,949-770-9898,open,small_green,Pharmacy
"37.73014400,-122.40478100",WALGREENS #1626,2494 SAN BRUNO AVE,SAN FRANCISCO,CA,941341526,415-468-4274,open,small_green,Pharmacy
"37.89399600,-122.53111100",SAFEWAY PHARMACY #0788,1 CAMINO ALTO,MILL VALLEY,CA,949412974,415-388-2701,open,small_green,Pharmacy
"37.40178600,-122.11181900",SAFEWAY PHARMACY #2948,645 SAN ANTONIO RD,MOUNTAIN VIEW,CA,940401303,650-948-4605,open,small_green,Pharmacy
"38.11431000,-121.28469600",CVS Pharmacy #09243,1000 W KETTLEMAN LN,LODI,CA,95240,209-368-5112,open,small_green,Pharmacy
"34.06178200,-117.94587400",MAXSON MEDICAL PHARMACY,933 S SUNSET AVE,WEST COVINA,CA,917903410,626-338-1143,unknown,small_yellow,Pharmacy
"37.89066100,-121.62212000",CVS Pharmacy #09565,14830 Highway 4,Discovery Bay,CA,94505,925-240-8588,open,small_green,Pharmacy
"36.79538700,-119.68419500",VONS PHARMACY #2701,3100 FOWLER AVE,CLOVIS,CA,936112100,559-294-6730,open,small_green,Pharmacy
"37.25381900,-121.86818600",HOMECHOICE PHARMACY INC,1009 BLOSSOM RIVER WAY STE 228,SAN JOSE,CA,95123,408-445-3315,not participating,measle_white,Pharmacy
"33.93115500,-118.18406400",WALGREENS #6249,4351 E IMPERIAL HWY,LYNWOOD,CA,902622318,310-609-2406,open,small_green,Pharmacy
"32.86259500,-117.22345700",VONS PHARMACY #2012,7788 REGENTS RD,SAN DIEGO,CA,921221938,858-455-6340,open,small_green,Pharmacy
"34.26426300,-119.21508800",VONS PHARMACY #2164,5688 TELEPHONE RD,VENTURA,CA,930035326,805-644-5922,open,small_green,Pharmacy
"34.10598800,-117.80394100",SAVON PHARMACY #0594,220 E BONITA AVE,SAN DIMAS,CA,917733186,909-599-8874,open,small_green,Pharmacy
"35.41395000,-119.09399900",SAVON PHARMACY #1398,6045 COFFEE RD,BAKERSFIELD,CA,933089414,661-587-2890,open,small_green,Pharmacy
"33.62084400,-117.73150700",El Toro Pharmacy,23665 Moulton Pkwy Suite A & C,Laguna Hills,CA,926531937,949-586-3664,open,small_green,Pharmacy
"34.16543500,-118.41358800",WALGREENS #6700,5224 COLDWATER CANYON AVE,VAN NUYS,CA,914016146,818-487-2715,open,small_green,Pharmacy
"33.89304600,-117.77566400",VONS PHARMACY #3069,20445 YORBA LINDA BLVD,YORBA LINDA,CA,928863042,714-777-1680,open,small_green,Pharmacy
"35.61691100,-118.47806100",RITE AID PHARMACY 05797,5530 LAKE ISABELLA BOULEVARD,LAKE ISABELLA,CA,932403740,760-379-5621,open,small_green,Pharmacy
"34.20998900,-118.84438700",CVS Pharmacy #09241,1822 AVENIDA DE LOS ARBOLES,THOUSAND OAKS,CA,91362,805-493-2894,open,small_green,Pharmacy
"37.55782600,-122.27190600",CVS Pharmacy #09879,987 E HILLSDALE BLVD,FOSTER CITY,CA,94404,650-570-4693,open,small_green,Pharmacy
"40.41583500,-120.64969800",RITE AID PHARMACY 06105,1615 Main Street SIERRA SHOPPING CENTER,SUSANVILLE,CA,961304730,530-257-0603,open,small_green,Pharmacy
"37.26818300,-121.90532400",RITE AID PHARMACY 05987,3171 MERIDIAN AVENUE,SAN JOSE,CA,95124,408-266-5550,open,small_green,Pharmacy
"33.18097800,-117.29255300",RITE AID PHARMACY 05635,3813 PLAZA DRIVE,OCEANSIDE,CA,920564624,760-941-0712,open,small_green,Pharmacy
"36.60289700,-119.43932800",RITE AID PHARMACY 05858,975 EAST MANNING AVENUE,REEDLEY,CA,936542348,559-638-6349,open,small_green,Pharmacy
"37.44143100,-122.16876800",MEDICAL PLAZA PHARMACY,211 Quarry Rd Ste 108,PALO ALTO,CA,94304,650-326-2300,open,small_green,Pharmacy
"33.72417100,-117.98770900",VONS PHARMACY #2206,16450 BEACH BLVD,WESTMINSTER,CA,926837859,714-847-5696,open,small_green,Pharmacy
"33.61081000,-117.71363200",CVS Pharmacy #09246,24167 PASEO DE VALENCIA,LAGUNA WOODS,CA,92637,949-586-3503,open,small_green,Pharmacy
"38.34385400,-120.77014100",CVS Pharmacy #09233,515 S State Highway 49,JACKSON,CA,95642,209-223-2471,open,small_green,Pharmacy
"37.39474100,-121.94718300",SAFEWAY PHARMACY #1990,3970 RIVERMARK PLAZA,SANTA CLARA,CA,950544155,408-855-0985,open,small_green,Pharmacy
"33.80937200,-118.18736600",Homecare Pharmacy,450 E Spring St Ste 11,LONG BEACH,CA,90806,562-933-2273,open,small_green,Pharmacy
"37.67961100,-122.08337400",SAFEWAY PHARMACY #0971,22280 FOOTHILLS BLVD,HAYWARD,CA,945412731,510-582-5706,open,small_green,Pharmacy
"38.63794100,-121.32814600",BEL AIR PHARMACY #511,4005 MANZANITA AVE,CARMICHAEL,CA,95608,916-483-2695,open,small_green,Pharmacy
"37.89060000,-121.62129600",SAFEWAY PHARMACY #1917,14840 HWY 4,DISCOVERY BAY,CA,945052236,925-626-6011,open,small_green,Pharmacy
"36.08169500,-119.03790100",SAVE MART PHARMACY,900 WEST HENDERSON,PORTERVILLE,CA,93257,559-781-1590,open,small_green,Pharmacy
"34.12513100,-118.05733700",VONS PHARMACY #3208,745 W NAOMI AVE,ARCADIA,CA,910077517,626-446-9261,open,small_green,Pharmacy
"33.78651800,-117.91369100",CVS Pharmacy #16045,12100 HARBOR BLVD,GARDEN GROVE,CA,92840,714-971-0197,open,small_green,Pharmacy
"33.76182300,-117.95644200",CVS Pharmacy #16046,13831 Brookhurst St,GARDEN GROVE,CA,92843,714-539-5516,open,small_green,Pharmacy
"32.60472600,-117.08095300",CVS Pharmacy #16052,1240 BROADWAY,CHULA VISTA,CA,91911,619-213-0000,open,small_green,Pharmacy
"38.00795400,-121.84042200",CVS Pharmacy #16118,4301 CENTURY BLVD,Pittsburg,CA,94565,925-779-1624,open,small_green,Pharmacy
"37.79503800,-121.19680100",CVS Pharmacy #16856,280 SPRECKELS AVE,MANTECA,CA,95336,209-824-9288,open,small_green,Pharmacy
"32.78732500,-117.09967600",KAISER PERMANENTE PHARMACY #217,4405 VANDEVER ST 1ST FLR,SAN DIEGO,CA,92120,866-451-4942,not participating,measle_white,Pharmacy
"34.64896100,-120.45799600",VONS PHARMACY #1738,729 N H ST,LOMPOC,CA,934364520,805-735-4388,open,small_green,Pharmacy
"37.00821200,-121.55592900",COSTCO PHARMACY #760,7251 CAMINO ARROYO,GILROY,CA,950207340,408-848-0702,open,small_green,Pharmacy
"32.77543400,-117.02362000",KAISER PERMANENTE PHARMACY #230,8080 PARKWAY DRIVE,LA MESA,CA,91942,866-385-2644,not participating,measle_white,Pharmacy
"34.12036200,-118.22817800",RITE AID PHARMACY 05448,4044 EAGLE ROCK BOULEVARD EAGLE ROCK PLAZA,LOS ANGELES,CA,900653608,323-254-8642,open,small_green,Pharmacy
"33.64286800,-117.93327600",VISTA DRUG,821 W 19TH ST,COSTA MESA,CA,926273594,949-642-4500,unknown,small_yellow,Pharmacy
"36.32488600,-119.35036300",WALGREENS #6683,5328 W CYPRESS AVE,VISALIA,CA,932778337,559-741-9583,open,small_green,Pharmacy
"34.13601000,-117.25174200",WALGREENS #6685,1634 E HIGHLAND AVE,SAN BERNARDINO,CA,924044616,909-882-2836,closed,small_red,Pharmacy
"34.09596100,-118.12593200",RITE AID PHARMACY 05612,69 EAST MAIN STREET,ALHAMBRA,CA,918013514,626-300-8049,open,small_green,Pharmacy
"37.30465400,-120.49379900",RITE AID PHARMACY 06006,1158 WEST MAIN STREET WESTGATE SHOPPING CENTER,MERCED,CA,953404523,209-383-2404,open,small_green,Pharmacy
"34.18891700,-118.31827300",RALPHS PHARMACY,1100 N SAN FERNANDO BLVD,BURBANK,CA,91504,818-845-5112,not participating,measle_white,Pharmacy
"34.17026100,-118.53093400",TARZANA PLAZA PHARMACY,5525 ETIWANDA AVE,TARZANA,CA,913563609,818-996-9906,open,small_green,Pharmacy
"34.25767000,-118.50054900",The Medicine Shoppe Pharmacy,16915 DEVONSHIRE STREET,GRANADA HILLS,CA,913447407,818-366-8857,not participating,measle_white,Pharmacy
"33.91653800,-118.36626600",ALOHA DRUGS,5055 W EL SEGUNDO BLVD,HAWTHORNE,CA,902504156,310-679-1167,not participating,measle_white,Pharmacy
"34.03147600,-118.47582600",PARKSIDE PHARMACY,2428 SANTA MONICA BLVD,SANTA MONICA,CA,904042045,310-453-7843,not participating,measle_white,Pharmacy
"38.35376800,-122.70698400",KAISER FOUNDATON HP PHARMACY #521,5900 STATE FARM DRIVE,ROHNERT PARK,CA,94928,707-206-3001,not participating,measle_white,Pharmacy
"36.09831300,-119.56632700",RITE AID PHARMACY 06395,1500 WHITLEY AVENUE,CORCORAN,CA,932122226,559-992-8020,open,small_green,Pharmacy
"33.05711400,-117.26147700",NORTH COAST MEDICAL PHARMACY,477 N EL CAMINO REAL Ste B101,ENCINITAS,CA,92024,760-943-1191,not participating,measle_white,Pharmacy
"34.06478700,-118.12312500",HEALTH CARE PHARMACY,223 N GARFIELD AVE STE 101,MONTEREY PARK,CA,917541700,626-571-0154,open,small_green,Pharmacy
"34.09504000,-117.71654800",HENDRICKS PHARMACY,137 N HARVARD AVE,CLAREMONT,CA,91711,909-624-1611,open,small_green,Pharmacy
"32.95011300,-117.24621200",CVS Pharmacy #09247,2662 DEL MAR HEIGHTS RD,DEL MAR,CA,92014,858-481-8601,open,small_green,Pharmacy
"37.34086900,-121.84069900",WALGREENS #2081,1760 STORY RD,SAN JOSE,CA,951221921,408-251-9853,open,small_green,Pharmacy
"34.14277000,-118.39135300",TOLUCA PHARMACY,11914 Ventura Blvd,Studio City,CA,916042606,818-761-1400,unknown,small_yellow,Pharmacy
"38.52437000,-121.44293900",RITE AID PHARMACY 06074,5610 STOCKTON BOULEVARD,SACRAMENTO,CA,958241612,916-737-0260,open,small_green,Pharmacy
"34.87739500,-117.02362500",RITE AID PHARMACY 05690,1380 BARSTOW ROAD,BARSTOW,CA,923115461,760-252-3502,open,small_green,Pharmacy
"34.12171800,-117.67045000",MOUNTAIN PLAZA PHARMACY,1607 N MOUNTAIN AVE,UPLAND,CA,91784,909-985-0914,open,small_green,Pharmacy
"33.92656300,-118.23881200",RITE AID PHARMACY 05455,11750 WILMINGTON AVENUE,LOS ANGELES,CA,900592553,323-563-6635,open,small_green,Pharmacy
"38.44282300,-122.66360900",TUTTLE'S HOEN PHARMACY,4731 HOEN AVE,SANTA ROSA,CA,954057862,707-528-4511,not participating,measle_white,Pharmacy
"38.65084600,-121.32843200",Innova Pharmacy,5830 JAMESON CT,CARMICHAEL,CA,95608,916-481-6900,open,small_green,Pharmacy
"34.22142500,-118.44715700",LIRAS PHARMACY,14400 Roscoe Blvd Ste C,PANORAMA CITY,CA,914023001,818-894-1171,not participating,measle_white,Pharmacy
"37.36111300,-118.40101400",DWAYNES FRIENDLY PHARMACY,644 W LINE ST,BISHOP,CA,93514,760-872-2522,open,small_green,Pharmacy
"33.75921100,-117.93687400",MINH PHARMACY,5110 WESTMINSTER AVE STE B,SANTA ANA,CA,927031153,714-530-0144,unknown,small_yellow,Pharmacy
"33.85748300,-118.11570100",RITE AID PHARMACY 05510,5520 WOODRUFF AVENUE,LAKEWOOD,CA,907131535,562-866-3681,open,small_green,Pharmacy
"37.64566700,-118.96664100",RITE AID PHARMACY 05842,26 OLD MAMMOTH ROAD,MAMMOTH LAKES,CA,935460128,760-934-8561,open,small_green,Pharmacy
"39.32674800,-120.20128700",TAHOE FOREST PHARMACY,10956 DONNER PASS RD,TRUCKEE,CA,96161,530-587-7607,unknown,small_yellow,Pharmacy
"32.82234800,-117.22539800",COSTCO PHARMACY #401,4605 MORENA BLVD,SAN DIEGO,CA,921173650,858-581-4550,open,small_green,Pharmacy
"37.73703900,-122.24070400",CVS Pharmacy #09250,885 A ISLAND DR,ALAMEDA,CA,94502,510-865-2155,open,small_green,Pharmacy
"36.80096200,-119.78171200",The Medicine Shoppe Pharmacy,2484 E GETTYSBURG AVE,FRESNO,CA,93726,559-222-6276,not participating,measle_white,Pharmacy
"32.70832800,-117.01083900",RITE AID PHARMACY 05620,661 SWEETWATER ROAD SPRING VALLEY CENTER,SPRING VALLEY,CA,919772358,619-463-9848,open,small_green,Pharmacy
"33.98214600,-118.05351700",WALGREENS #7211,11604 WHITTIER BLVD,WHITTIER,CA,906013936,562-695-7416,open,small_green,Pharmacy
"38.67656700,-121.80122200",RALEY'S PHARMACY #206,367 WEST MAIN STREET,WOODLAND,CA,956953600,530-666-1445,open,small_green,Pharmacy
"35.39665600,-118.96902600",CVS Pharmacy #09900,2690 MT VERNON AVE,BAKERSFIELD,CA,93306,661-872-3821,open,small_green,Pharmacy
"37.25651700,-121.89909200",CVS Pharmacy #09896,4550 MERIDIAN AVE,SAN JOSE,CA,95124,408-267-1472,open,small_green,Pharmacy
"37.29064200,-121.97644500",CVS Pharmacy #09895,148 N San Tomas Aquino Rd,CAMPBELL,CA,95008,408-374-1337,open,small_green,Pharmacy
"37.31641400,-122.03354900",CVS Pharmacy #09894,10455 S DE ANZA BLVD,CUPERTINO,CA,95014,408-996-1911,open,small_green,Pharmacy
"37.35591400,-121.81930600",CVS Pharmacy #09897,3074 STORY RD,SAN JOSE,CA,95127,408-259-5600,open,small_green,Pharmacy
"37.32880000,-121.96575700",CVS Pharmacy #09262,222 SARATOGA AVE,SANTA CLARA,CA,95050,408-247-7250,open,small_green,Pharmacy
"38.56227700,-121.34192000",CALIFORNIA PHARMACY,9550 Micron Ave Ste D,SACRAMENTO,CA,95827,916-362-5400,not participating,measle_white,Pharmacy
"36.76624800,-120.38342000",United Health Centers Pharmacy Mendota,121 Barboza St Bldg 3,MENDOTA,CA,93640,559-655-5000,open,small_green,Pharmacy
"34.07962600,-118.09280600",Kieu An pharmacy,600 E VALLEY BLVD STE G,SAN GABRIEL,CA,91776,626-280-0466,not participating,measle_white,Pharmacy
"33.74537900,-117.86764000",RITE AID PHARMACY 05759,111 NORTH MAIN STREET,SANTA ANA,CA,927015210,714-648-0885,open,small_green,Pharmacy
"37.27724100,-121.88041600",WALGREENS #12548,1130 Foxworthy Ave,SAN JOSE,CA,951181209,408-723-9905,open,small_green,Pharmacy
"38.24806800,-122.06481500",WALGREENS #1940,1955 W Texas St,FAIRFIELD,CA,945334462,707-428-0496,open,small_green,Pharmacy
"38.45548300,-121.82331600",CVS Pharmacy #09950,1057 N FIRST ST,DIXON,CA,95620,707-678-4412,open,small_green,Pharmacy
"34.06739200,-118.38801000",HERBERT'S PHARMACY,9001 WILSHIRE BLVD STE 101,BEVERLY HILLS,CA,90211,310-859-3887,open,small_green,Pharmacy
"33.91949100,-117.48926300",RITE AID PHARMACY 05714,4920 La Sierra Avenue,RIVERSIDE,CA,925052726,951-688-4196,open,small_green,Pharmacy
"38.01879900,-121.29274700",COSTCO PHARMACY #38,1616 E HAMMER LN,STOCKTON,CA,952104119,209-478-7448,open,small_green,Pharmacy
"34.06916500,-118.12232100",Ramona Pharmacy,616 N GARFIELD AVENUE STE 101,MONTEREY PARK,CA,917541141,626-288-8515,unknown,small_yellow,Pharmacy
"33.97253000,-118.21064500",COURTESY DRUGS,3180 E FLORENCE AVE,HUNTINGTON PARK,CA,90255,323-583-4307,not participating,measle_white,Pharmacy
"37.66151600,-122.47792200",RITE AID PHARMACY 05891,200 FAIRMONT SHOPPING CENTER,PACIFICA,CA,940441240,650-355-5810,open,small_green,Pharmacy
"32.95727400,-117.12788200",RITE AID PHARMACY 05665,13167 BLACK MOUNTAIN RD,SAN DIEGO,CA,921292684,858-484-7909,open,small_green,Pharmacy
"34.13596200,-116.32415600",STAR PHARMACY,6448 HALLEE RD STE 2,JOSHUA TREE,CA,922521908,760-366-3653,not participating,measle_white,Pharmacy
"35.77601400,-119.23172300",RITE AID PHARMACY 05794,1809 CECIL AVENUE,DELANO,CA,932152023,661-725-1312,open,small_green,Pharmacy
"34.15763600,-118.49420100",RUBIO Pharmacy,16550 Ventura Blvd,ENCINO,CA,91436,818-990-5100,open,small_green,Pharmacy
"34.02241600,-118.39822900",BROTMAN MEDICAL PHARMACY,3831 HUGHES AVE,CULVER CITY,CA,902322715,310-204-1111,open,small_green,Pharmacy
"34.02996500,-118.48098800",SAINT JOHNS PLAZA PHARMACY,1301 20TH ST STE 120,SANTA MONICA,CA,90404,310-453-6553,open,small_green,Pharmacy
"33.85687400,-118.11562900",VONS PHARMACY #2209,5500 Woodruff Ave,LAKEWOOD,CA,907131535,562-866-7083,open,small_green,Pharmacy
"34.16889300,-118.11201700",GOOD DRUGS,1864 E WASHINGTON BLVD SUITE 105,PASADENA,CA,911041693,626-398-1696,not participating,measle_white,Pharmacy
"37.69716500,-121.87572400",CVS PHARMACY #09251,3999 Santa Rita Rd,PLEASANTON,CA,945883462,925-460-8552,open,small_green,Pharmacy
"39.23774700,-120.02756900",RITE AID PHARMACY 06106,8245 NORTH LAKE BOULEVARD,KINGS BEACH,CA,961431175,530-546-2523,open,small_green,Pharmacy
"34.04467000,-118.21369000",ST LOUIS DRUG COMPANY,2100 E 1ST ST,LOS ANGELES,CA,900333995,323-268-6819,not participating,measle_white,Pharmacy
"34.20163900,-118.50127400",HEALTHY WAY PHARMACY,7223 BALBOA BLVD,VAN NUYS,CA,91406,818-997-9420,not participating,measle_white,Pharmacy
"34.09783000,-118.34856000",SIMONS DISCOUNT PHARMACY,7256 W Sunset Blvd,LOS ANGELES,CA,900463410,323-874-2507,open,small_green,Pharmacy
"36.98933700,-121.98264500",Dominican Plaza Pharmacy,1595 SOQUEL DR STE 120,SANTA CRUZ,CA,95065,831-462-7726,open,small_green,Pharmacy
"34.27220100,-118.50052700",KNOLLWOOD PHARMACY,16911 San Fernando Mission Blvd,GRANADA HILLS,CA,913442798,818-363-8107,not participating,measle_white,Pharmacy
"38.68065300,-121.29593800",SAMS PHARMACY 10-4799,7147 Greenback Ln,CITRUS HEIGHTS,CA,956215526,916-721-6527,open,small_green,Pharmacy
"37.67927100,-120.95928200",CVS Pharmacy #09884,2601 OAKDALE BUILDING E,MODESTO,CA,95355,209-523-4932,open,small_green,Pharmacy
"37.99206800,-122.11958400",CVS Pharmacy #09253,560 CENTER AVE,MARTINEZ,CA,94553,925-370-8077,open,small_green,Pharmacy
